403.40,390.74,0,0,1
381.07,366.80,0,0,1
367.02,296.33,0,0,1
365.51,333.61,0,0,1
360.01,319.05,0,0,1
346.53,313.47,0,0,1
328.92,283.18,0,0,1
330.68,279.94,0,0,1
323.28,267.04,0,0,1
319.16,259.51,0,0,1
322.45,259.54,0,0,1
325.71,270.86,0,0,1
345.21,279.31,0,0,1
353.46,292.65,0,0,1
359.07,314.52,0,0,1
375.14,318.99,0,0,1
401.75,317.56,0,0,1
439.09,415.09,0,0,1
486.24,414.30,0,0,1
535.67,512.97,0,0,1
572.26,532.58,0,0,1
545.89,460.78,0,0,1
518.95,457.26,0,0,1
496.18,506.62,0,0,1
477.47,482.65,0,0,1
463.93,322.40,0,0,1
443.97,425.06,0,0,1
421.09,395.86,0,0,1
397.33,269.26,0,0,1
389.53,354.66,0,0,1
382.98,343.50,0,0,1
381.39,330.45,0,0,1
368.00,322.40,0,0,1
365.22,301.59,0,0,1
341.31,283.10,0,0,1
343.35,288.97,0,0,1
343.29,293.99,0,0,1
355.08,293.94,0,0,1
357.57,305.44,0,0,1
368.66,327.10,0,0,1
387.40,354.63,0,0,1
421.51,302.52,0,0,1
462.97,429.68,0,0,1
495.24,418.23,0,0,1
520.78,493.58,0,0,1
529.77,365.59,0,0,1
512.42,391.99,0,0,1
480.71,479.65,0,0,1
436.50,358.28,0,0,1
456.37,449.88,0,0,1
447.55,325.28,0,0,1
436.31,427.56,0,0,1
415.76,307.71,0,0,1
402.42,386.57,0,0,1
385.09,367.11,0,0,1
380.98,341.13,0,0,1
376.54,341.98,0,0,1
371.84,281.14,0,0,1
355.88,243.19,0,0,1
347.23,218.60,0,0,1
328.44,251.76,0,0,1
331.49,223.04,0,0,1
326.29,270.67,0,0,1
334.05,278.56,0,0,1
348.45,282.33,0,0,1
351.17,286.89,0,0,1
357.41,297.81,0,0,1
360.11,321.33,0,0,1
373.11,348.12,0,0,1
390.71,329.42,0,0,1
417.07,409.61,0,0,1
446.59,440.30,0,0,1
467.84,460.86,0,0,1
488.32,461.99,0,0,1
500.96,504.20,0,0,1
504.40,434.37,0,0,1
488.47,396.87,0,0,1
458.04,439.43,0,0,1
437.96,339.67,0,0,1
426.05,412.95,0,0,1
412.74,395.66,0,0,1
399.21,278.04,0,0,1
394.50,357.47,0,0,1
385.58,335.21,0,0,1
379.60,327.22,0,0,1
369.84,328.42,0,0,1
372.43,303.61,0,0,1
356.06,288.57,0,0,1
356.45,297.31,0,0,1
362.81,304.65,0,0,1
377.32,315.08,0,0,1
385.65,330.77,0,0,1
394.52,326.70,0,0,1
412.49,303.47,0,0,1
438.98,402.15,0,0,1
462.41,437.85,0,0,1
481.24,464.93,0,0,1
505.95,398.12,0,0,1
519.43,512.01,0,0,1
524.62,511.37,0,0,1
513.99,370.08,0,0,1
484.07,482.88,0,0,1
460.68,425.40,0,0,1
450.44,442.84,0,0,1
432.57,421.37,0,0,1
415.56,397.10,0,0,1
404.75,386.94,0,0,1
399.04,351.92,0,0,1
381.52,339.35,0,0,1
374.36,331.20,0,0,1
374.99,319.10,0,0,1
362.72,309.75,0,0,1
356.27,306.94,0,0,1
348.79,295.58,0,0,1
340.14,284.70,0,0,1
339.18,283.87,0,0,1
344.01,285.48,0,0,1
351.67,289.98,0,0,1
359.56,297.73,0,0,1
369.16,307.05,0,0,1
373.13,329.03,0,0,1
380.82,359.40,0,0,1
396.98,313.05,0,0,1
423.15,412.81,0,0,1
442.40,439.29,0,0,1
464.54,408.12,0,0,1
474.39,473.91,0,0,1
462.97,473.03,0,0,1
427.27,393.98,0,0,1
436.44,449.28,0,0,1
419.43,353.58,0,0,1
398.59,399.05,0,0,1
380.50,375.59,0,0,1
376.07,353.74,0,0,1
381.11,299.30,0,0,1
383.98,342.40,0,0,1
382.85,336.16,0,0,1
376.26,326.32,0,0,1
372.42,323.34,0,0,1
373.35,308.92,0,0,1
344.93,286.29,0,0,1
343.41,286.14,0,0,1
333.72,285.09,0,0,1
343.89,286.94,0,0,1
324.08,280.14,0,0,1
299.25,263.08,0,0,1
271.28,241.63,0,0,1
254.42,237.83,0,0,1
224.10,220.40,0,0,1
200.54,200.46,0,0,1
178.80,178.56,0,0,1
153.66,159.87,0,0,1
134.82,136.88,0,0,1
113.32,116.91,0,0,1
89.83,94.77,0,0,1
68.62,73.11,0,0,1
45.23,51.09,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
24.27,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
28.70,27.74,0,0,1
0.00,29.61,0,0,1
31.75,0.00,0,0,1
0.00,0.00,0,0,1
35.36,0.00,0,0,1
37.08,0.00,0,0,1
39.73,38.07,0,0,1
41.08,39.43,0,0,1
0.00,40.16,0,0,1
43.53,0.00,0,0,1
42.48,43.84,0,0,1
43.32,42.93,0,0,1
39.31,39.24,0,0,1
34.98,34.65,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,24.69,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,25.50,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
0.00,0.00,0,0,1
26.76,26.45,0,0,1
28.64,0.00,0,0,1
29.45,0.00,0,0,1
0.00,30.04,0,0,1
33.02,0.00,0,0,1
34.24,32.38,0,0,1
35.02,34.42,0,0,1
0.00,35.08,0,0,1
36.52,0.00,0,0,1
0.00,37.21,0,0,1
0.00,39.17,0,0,1
43.04,41.60,0,0,1
43.12,40.50,0,0,1
43.37,44.02,0,0,1
45.15,42.72,0,0,1
45.55,45.18,0,0,1
46.34,45.25,0,0,1
46.97,52.10,0,0,1
55.82,53.86,0,0,1
60.68,58.59,0,0,1
68.77,64.51,0,0,1
74.70,72.07,0,0,1
83.57,80.77,0,0,1
92.11,90.29,0,0,1
104.32,101.89,0,0,1
118.39,112.12,0,0,1
133.85,126.13,0,0,1
145.92,142.45,0,0,1
175.34,164.15,0,0,1
198.79,185.05,0,0,1
215.51,206.26,0,0,1
236.44,218.34,0,0,1
246.94,235.14,0,0,1
265.40,242.91,0,0,1
277.72,259.27,0,0,1
280.04,264.58,0,0,1
281.98,267.21,0,0,1
291.60,267.48,0,0,1
291.75,263.81,0,0,1
290.10,266.00,0,0,1
296.72,268.89,0,0,1
300.29,267.99,0,0,1
308.77,265.70,0,0,1
311.59,263.30,0,0,1
311.96,259.50,0,0,1
310.41,259.13,0,0,1
314.20,262.74,0,0,1
316.71,263.20,0,0,1
319.55,268.38,0,0,1
322.26,277.15,0,0,1
335.08,292.80,0,0,1
357.47,315.95,0,0,1
370.64,339.79,0,0,1
379.32,359.31,0,0,1
390.81,276.36,0,0,1
400.61,398.26,0,0,1
414.85,417.14,0,0,1
429.65,376.25,0,0,1
440.00,444.07,0,0,1
449.51,355.64,0,0,1
447.18,454.55,0,0,1
442.06,378.91,0,0,1
416.67,433.12,0,0,1
400.70,307.65,0,0,1
390.57,371.66,0,0,1
381.72,351.36,0,0,1
347.21,342.49,0,0,1
366.51,330.00,0,0,1
358.52,320.46,0,0,1
342.55,286.07,0,0,1
344.87,297.50,0,0,1
342.40,287.36,0,0,1
320.47,276.56,0,0,1
320.66,269.61,0,0,1
324.65,273.06,0,0,1
321.81,274.75,0,0,1
329.39,276.90,0,0,1
357.23,298.75,0,0,1
369.86,332.24,0,0,1
388.53,359.65,0,0,1
408.88,316.99,0,0,1
432.75,411.54,0,0,1
460.78,436.01,0,0,1
479.34,379.13,0,0,1
504.08,477.55,0,0,1
521.39,498.52,0,0,1
512.72,436.76,0,0,1
493.43,493.72,0,0,1
473.39,445.54,0,0,1
450.67,381.39,0,0,1
433.41,428.24,0,0,1
410.59,408.36,0,0,1
396.71,262.16,0,0,1
383.23,364.53,0,0,1
374.56,347.58,0,0,1
365.86,329.21,0,0,1
342.49,318.19,0,0,1
339.09,301.21,0,0,1
320.44,290.06,0,0,1
315.98,280.59,0,0,1
315.79,267.80,0,0,1
319.87,263.79,0,0,1
318.74,265.61,0,0,1
319.77,271.87,0,0,1
326.49,276.68,0,0,1
351.73,259.27,0,0,1
366.00,250.68,0,0,1
372.69,332.41,0,0,1
389.10,358.19,0,0,1
415.92,383.40,0,0,1
443.02,347.14,0,0,1
457.26,455.52,0,0,1
479.96,409.86,0,0,1
500.80,507.74,0,0,1
500.92,515.16,0,0,1
491.31,442.44,0,0,1
464.89,487.68,0,0,1
440.98,448.49,0,0,1
422.86,420.50,0,0,1
413.59,313.42,0,0,1
396.45,364.65,0,0,1
381.87,354.42,0,0,1
375.12,346.33,0,0,1
372.98,329.12,0,0,1
361.42,296.04,0,0,1
350.83,260.98,0,0,1
351.95,247.31,0,0,1
336.58,284.42,0,0,1
336.22,281.80,0,0,1
333.75,285.66,0,0,1
348.32,294.76,0,0,1
365.03,287.18,0,0,1
379.59,280.91,0,0,1
387.60,248.33,0,0,1
401.28,368.18,0,0,1
419.43,392.54,0,0,1
430.85,362.72,0,0,1
448.30,427.02,0,0,1
462.45,450.14,0,0,1
481.29,467.19,0,0,1
477.96,407.91,0,0,1
472.25,460.27,0,0,1
446.60,343.83,0,0,1
431.94,429.07,0,0,1
411.54,389.98,0,0,1
400.61,370.54,0,0,1
387.30,371.81,0,0,1
377.55,358.10,0,0,1
368.66,323.59,0,0,1
363.87,307.53,0,0,1
358.46,295.50,0,0,1
354.69,322.54,0,0,1
351.08,284.04,0,0,1
344.66,307.76,0,0,1
335.61,293.16,0,0,1
337.39,286.85,0,0,1
329.94,277.59,0,0,1
336.18,278.59,0,0,1
345.66,237.43,0,0,1
359.77,242.77,0,0,1
344.50,254.15,0,0,1
372.20,296.79,0,0,1
383.63,337.36,0,0,1
404.07,361.76,0,0,1
425.27,400.14,0,0,1
442.11,382.07,0,0,1
460.57,459.01,0,0,1
481.60,389.27,0,0,1
502.87,507.57,0,0,1
486.41,516.89,0,0,1
499.74,466.74,0,0,1
471.33,412.71,0,0,1
452.37,456.25,0,0,1
443.31,309.86,0,0,1
429.32,401.01,0,0,1
414.95,387.96,0,0,1
401.73,302.52,0,0,1
393.42,351.64,0,0,1
383.27,333.30,0,0,1
376.22,315.06,0,0,1
367.89,305.50,0,0,1
341.89,289.30,0,0,1
347.58,285.43,0,0,1
342.25,282.38,0,0,1
350.88,292.05,0,0,1
361.15,311.46,0,0,1
356.90,344.22,0,0,1
413.07,373.84,0,0,1
429.24,333.22,0,0,1
423.12,422.42,0,0,1
468.96,441.45,0,0,1
486.80,453.56,0,0,1
495.20,428.60,0,0,1
505.68,494.58,0,0,1
512.89,437.11,0,0,1
499.99,437.40,0,0,1
480.43,479.61,0,0,1
464.25,338.74,0,0,1
451.23,440.12,0,0,1
440.05,393.29,0,0,1
427.59,402.35,0,0,1
410.00,394.04,0,0,1
403.91,330.19,0,0,1
387.90,359.07,0,0,1
372.21,314.90,0,0,1
364.21,328.11,0,0,1
359.98,312.83,0,0,1
341.93,295.94,0,0,1
338.83,283.30,0,0,1
331.55,274.36,0,0,1
341.37,279.84,0,0,1
353.46,291.65,0,0,1
362.10,303.05,0,0,1
372.95,322.77,0,0,1
397.60,355.34,0,0,1
428.67,398.42,0,0,1
465.11,442.46,0,0,1
516.59,492.90,0,0,1
561.78,541.51,0,0,1
599.21,590.80,0,0,1
578.30,592.09,0,0,1
533.69,560.71,0,0,1
530.65,418.50,0,0,1
508.37,411.68,0,0,1
482.61,477.55,0,0,1
455.98,364.56,0,0,1
432.09,405.30,0,0,1
410.87,355.05,0,0,1
395.83,300.76,0,0,1
383.07,330.08,0,0,1
358.77,316.90,0,0,1
358.04,299.70,0,0,1
346.24,289.28,0,0,1
352.25,292.75,0,0,1
358.13,295.97,0,0,1
361.67,304.07,0,0,1
375.66,320.10,0,0,1
405.68,348.49,0,0,1
426.20,389.08,0,0,1
450.25,331.49,0,0,1
477.35,456.40,0,0,1
506.94,431.98,0,0,1
523.40,506.51,0,0,1
529.86,517.62,0,0,1
509.33,431.98,0,0,1
493.43,445.11,0,0,1
479.81,472.41,0,0,1
464.69,382.72,0,0,1
444.53,440.62,0,0,1
432.79,377.70,0,0,1
422.38,404.93,0,0,1
411.93,396.28,0,0,1
406.02,324.91,0,0,1
387.00,349.56,0,0,1
370.54,337.96,0,0,1
360.66,320.18,0,0,1
352.54,309.00,0,0,1
340.17,301.30,0,0,1
349.81,301.89,0,0,1
346.64,299.81,0,0,1
354.33,303.44,0,0,1
360.04,309.23,0,0,1
369.22,316.71,0,0,1
380.18,327.48,0,0,1
388.60,335.96,0,0,1
391.64,300.05,0,0,1
412.63,314.33,0,0,1
434.26,401.34,0,0,1
444.23,434.31,0,0,1
462.41,452.64,0,0,1
477.15,476.55,0,0,1
478.76,479.73,0,0,1
458.40,367.11,0,0,1
446.36,452.55,0,0,1
428.60,339.35,0,0,1
417.18,422.98,0,0,1
399.74,339.67,0,0,1
395.93,385.92,0,0,1
383.66,364.59,0,0,1
378.13,349.99,0,0,1
367.21,335.90,0,0,1
355.30,279.66,0,0,1
350.33,311.54,0,0,1
348.48,274.63,0,0,1
352.31,263.14,0,0,1
326.32,274.29,0,0,1
329.83,274.48,0,0,1
333.89,279.79,0,0,1
338.31,285.90,0,0,1
356.90,295.04,0,0,1
369.48,317.64,0,0,1
374.53,339.92,0,0,1
392.47,312.46,0,0,1
412.32,382.36,0,0,1
426.34,405.37,0,0,1
443.95,377.30,0,0,1
458.66,442.76,0,0,1
476.98,389.80,0,0,1
472.84,466.99,0,0,1
470.75,361.98,0,0,1
466.30,460.27,0,0,1
456.33,399.32,0,0,1
448.30,443.86,0,0,1
437.85,408.08,0,0,1
428.74,419.95,0,0,1
419.56,376.00,0,0,1
402.30,377.70,0,0,1
388.23,358.32,0,0,1
380.18,343.95,0,0,1
362.38,327.13,0,0,1
325.71,313.79,0,0,1
341.19,300.44,0,0,1
335.98,287.67,0,0,1
338.92,284.89,0,0,1
340.99,290.55,0,0,1
349.41,297.47,0,0,1
351.86,302.72,0,0,1
360.72,307.86,0,0,1
370.25,312.83,0,0,1
382.04,329.36,0,0,1
406.16,320.05,0,0,1
435.90,413.06,0,0,1
485.41,465.15,0,0,1
537.79,507.08,0,0,1
579.39,438.82,0,0,1
625.62,515.90,0,0,1
629.45,513.82,0,0,1
585.72,588.82,0,0,1
550.90,552.65,0,0,1
518.48,376.01,0,0,1
482.43,469.76,0,0,1
449.76,370.35,0,0,1
428.20,388.60,0,0,1
402.69,362.84,0,0,1
387.04,269.64,0,0,1
367.05,298.67,0,0,1
371.29,301.34,0,0,1
348.00,281.59,0,0,1
333.05,278.99,0,0,1
351.02,263.97,0,0,1
357.41,222.64,0,0,1
369.75,265.54,0,0,1
381.65,290.67,0,0,1
415.99,371.58,0,0,1
435.79,413.31,0,0,1
466.95,397.86,0,0,1
493.37,472.49,0,0,1
519.99,403.67,0,0,1
536.90,430.30,0,0,1
541.51,533.17,0,0,1
519.07,505.82,0,0,1
498.44,416.03,0,0,1
476.34,470.33,0,0,1
457.53,427.34,0,0,1
449.76,439.02,0,0,1
436.27,340.05,0,0,1
421.38,402.82,0,0,1
411.89,389.53,0,0,1
376.61,290.72,0,0,1
384.54,345.27,0,0,1
373.54,307.35,0,0,1
369.73,322.42,0,0,1
361.30,314.41,0,0,1
353.30,305.22,0,0,1
346.08,290.57,0,0,1
343.20,293.87,0,0,1
354.75,295.48,0,0,1
359.16,302.42,0,0,1
383.46,315.68,0,0,1
404.96,337.88,0,0,1
415.99,380.20,0,0,1
435.08,412.04,0,0,1
481.64,480.55,0,0,1
529.32,519.17,0,0,1
560.16,550.44,0,0,1
578.52,478.15,0,0,1
556.90,452.49,0,0,1
524.95,419.39,0,0,1
494.58,503.85,0,0,1
467.68,468.74,0,0,1
444.78,435.38,0,0,1
427.41,372.59,0,0,1
410.14,374.07,0,0,1
397.07,364.15,0,0,1
389.10,341.63,0,0,1
371.57,274.40,0,0,1
351.05,304.22,0,0,1
341.07,293.77,0,0,1
341.02,254.65,0,0,1
341.22,256.03,0,0,1
355.42,298.83,0,0,1
362.29,283.25,0,0,1
374.69,270.95,0,0,1
390.00,294.86,0,0,1
427.77,381.30,0,0,1
459.78,429.68,0,0,1
494.79,400.21,0,0,1
524.95,507.29,0,0,1
534.41,520.82,0,0,1
533.17,498.82,0,0,1
517.57,416.34,0,0,1
498.02,497.23,0,0,1
481.82,473.95,0,0,1
463.17,412.42,0,0,1
453.33,439.76,0,0,1
431.32,422.14,0,0,1
417.84,376.73,0,0,1
406.31,379.25,0,0,1
390.17,360.84,0,0,1
372.73,270.62,0,0,1
362.01,225.89,0,0,1
352.25,313.83,0,0,1
